2.33 0.466982 -2.7963 0.5
2.34 0.43879 -2.84159 0.5
2.35 0.41016 -2.88404 0.5
2.36 0.381119 -2.92361 0.5
2.37 0.351697 -2.96025 0.5
2.38 0.321924 -2.99394 0.5
2.39 0.291829 -3.02463 0.5
2.4 0.261441 -3.05229 0.5
2.41 0.230793 -3.07691 0.5
2.42 0.199914 -3.09844 0.5
2.43 0.168834 -3.11688 0.5
2.44 0.137586 -3.1322 0.5
2.45 0.106201 -3.14439 0.5
2.46 0.0747089 -3.15344 0.5
2.47 0.0431424 -3.15933 0.5
2.48 0.0115328 -3.16207 0.5
2.49 -0.0200884 -3.16164 0.5
2.5 -0.0516895 -3.15805 0.5
2.51 -0.0832389 -3.1513 0.5
2.52 -0.114705 -3.14141 0.5
2.53 -0.146057 -3.12837 0.5
2.54 -0.177262 -3.1122 0.5
2.55 -0.20829 -3.09292 0.5
2.56 -0.23911 -3.07055 0.5
2.57 -0.269691 -3.04511 0.5
2.58 -0.300002 -3.01662 0.5
2.59 -0.330013 -2.98512 0.5
2.6 -0.359694 -2.95063 0.5
2.61 -0.389016 -2.91319 0.5
2.62 -0.417948 -2.87284 0.5
2.63 -0.446463 -2.82961 0.5
2.64 -0.474531 -2.78356 0.5
2.65 -0.502125 -2.73472 0.5
2.66 -0.529217 -2.68315 0.5
2.67 -0.555779 -2.6289 0.5
2.68 -0.581786 -2.57201 0.5
2.69 -0.607211 -2.51256 0.5
2.7 -0.632029 -2.45059 0.5
2.71 -0.656214 -2.38617 0.5
2.72 -0.679744 -2.31937 0.5
2.73 -0.702594 -2.25025 0.5
2.74 -0.724742 -2.17888 0.5
2.75 -0.746164 -2.10532 0.5
2.76 -0.766841 -2.02967 0.5
2.77 -0.786751 -1.95198 0.5
2.78 -0.805874 -1.87234 0.5
2.79 -0.824191 -1.79083 0.5
2.8 -0.841685 -1.70753 0.5
2.81 -0.858336 -1.62252 0.5
2.82 -0.87413 -1.53589 0.5
2.83 -0.889049 -1.44773 0.5
2.84 -0.90308 -1.35811 0.5
2.85 -0.916207 -1.26714 0.5
2.86 -0.928418 -1.1749 0.5
2.87 -0.939701 -1.08149 0.5
2.88 -0.950044 -0.986994 0.5
2.89 -0.959438 -0.891512 0.5
2.9 -0.967872 -0.795138 0.5
2.91 -0.975338 -0.69797 0.5
2.92 -0.981829 -0.600103 0.5
2.93 -0.987338 -0.501637 0.5
2.94 -0.99186 -0.402669 0.5
2.95 -0.99539 -0.303298 0.5
2.96 -0.997925 -0.203624 0.5
2.97 -0.999462 -0.103746 0.5
2.98 -0.999999 -0.0037648 0.5
2.99 -0.999537 0.0962203 0.5
3 -0.998075 0.196109 0.5
3.01 -0.995615 0.295802 0.5
3.02 -0.99216 0.395199 0.5
3.03 -0.987713 0.494201 0.5
3.04 -0.982278 0.592709 0.5
3.05 -0.975861 0.690624 0.5
3.06 -0.968468 0.787848 0.5
3.07 -0.960106 0.884285 0.5
3.08 -0.950785 0.979838 0.5
3.09 -0.940513 1.07441 0.5
3.1 -0.9293 1.16791 0.5
3.11 -0.917158 1.26024 0.5
3.12 -0.9041 1.35131 0.5
3.13 -0.890137 1.44103 0.5
3.14 -0.875284 1.52931 0.5
3.15 -0.859556 1.61606 0.5
3.16 -0.842968 1.70119 0.5
3.17 -0.825538 1.78462 0.5
3.18 -0.807282 1.86627 0.5
3.19 -0.788218 1.94605 0.5
3.2 -0.768367 2.02389 0.5
3.21 -0.747747 2.0997 0.5
3.22 -0.72638 2.17341 0.5
3.23 -0.704286 2.24495 0.5
3.24 -0.681489 2.31425 0.5
3.25 -0.658009 2.38123 0.5
3.26 -0.633872 2.44583 0.5
3.27 -0.609101 2.50798 0.5
3.28 -0.583721 2.56763 0.5
3.29 -0.557757 2.6247 0.5
3.3 -0.531235 2.67916 0.5
3.31 -0.504183 2.73093 0.5
3.32 -0.476626 2.77998 0.5
3.33 -0.448592 2.82624 0.5
3.34 -0.42011 2.86968 0.5
3.35 -0.391208 2.91025 0.5
3.36 -0.361915 2.94791 0.5
3.37 -0.33226 2.98262 0.5
3.38 -0.302273 3.01435 0.5
3.39 -0.271983 3.04307 0.5
3.4 -0.241421 3.06874 0.5
3.41 -0.210618 3.09134 0.5
3.42 -0.179605 3.11086 0.5
3.43 -0.148412 3.12726 0.5
3.44 -0.11707 3.14053 0.5
3.45 -0.0856114 3.15067 0.5
3.46 -0.0540672 3.15765 0.5
3.47 -0.0224689 3.16148 0.5
3.48 0.00915184 3.16215 0.5
3.49 0.0407634 3.15965 0.5
3.5 0.0723343 3.15399 0.5
3.51 0.103833 3.14518 0.5
3.52 0.135228 3.13323 0.5
3.53 0.166487 3.11814 0.5
3.54 0.19758 3.09994 0.5
3.55 0.228475 3.07863 0.5
3.56 0.259142 3.05425 0.5
3.57 0.28955 3.02681 0.5
3.58 0.319669 2.99635 0.5
3.59 0.349467 2.96289 0.5
3.6 0.378917 2.92647 0.5
3.61 0.407987 2.88712 0.5
3.62 0.436649 2.84489 0.5
3.63 0.464875 2.79981 0.5
3.64 0.492636 2.75193 0.5
3.65 0.519905 2.70129 0.5
3.66 0.546653 2.64796 0.5
3.67 0.572855 2.59198 0.5
3.68 0.598484 2.53341 0.5
3.69 0.623515 2.47231 0.5
3.7 0.647922 2.40873 0.5
3.71 0.671681 2.34274 0.5
3.72 0.694769 2.27441 0.5
3.73 0.717162 2.20381 0.5
3.74 0.738838 2.13101 0.5
3.75 0.759775 2.05607 0.5
3.76 0.779952 1.97908 0.5
