2.97 7.02304e-310	-3.47672e-314	1	0	100	inf
2.98 7.02304e-310	-3.47672e-314	1	0	100	inf
2.99 7.02304e-310	-3.47672e-314	1	0	100	inf
3 7.02304e-310	-3.47672e-314	1	0	100	inf
3.01 7.02304e-310	-3.47672e-314	1	0	100	inf
3.02 7.02304e-310	-3.47672e-314	1	0	100	inf
3.03 7.02304e-310	-3.47672e-314	1	0	100	inf
3.04 7.02304e-310	-3.47672e-314	1	0	100	inf
3.05 7.02304e-310	-3.47672e-314	1	0	100	inf
3.06 7.02304e-310	-3.47672e-314	1	0	100	inf
3.07 7.02304e-310	-3.47672e-314	1	0	100	inf
3.08 7.02304e-310	-3.47672e-314	1	0	100	inf
3.09 7.02304e-310	-3.47672e-314	1	0	100	inf
3.1 7.02304e-310	-3.47672e-314	1	0	100	inf
3.11 7.02304e-310	-3.47672e-314	1	0	100	inf
3.12 7.02304e-310	-3.47672e-314	1	0	100	inf
3.13 7.02304e-310	-3.47672e-314	1	0	100	inf
3.14 7.02304e-310	-3.47672e-314	1	0	100	inf
3.15 7.02304e-310	-3.47672e-314	1	0	100	inf
3.16 7.02304e-310	-3.47672e-314	1	0	100	inf
3.17 7.02304e-310	-3.47672e-314	1	0	100	inf
3.18 7.02304e-310	-3.47672e-314	1	0	100	inf
3.19 7.02304e-310	-3.47672e-314	1	0	100	inf
3.2 7.02304e-310	-3.47672e-314	1	0	100	inf
3.21 7.02304e-310	-3.47672e-314	1	0	100	inf
3.22 7.02304e-310	-3.47672e-314	1	0	100	inf
3.23 7.02304e-310	-3.47672e-314	1	0	100	inf
3.24 7.02304e-310	-3.47672e-314	1	0	100	inf
3.25 7.02304e-310	-3.47672e-314	1	0	100	inf
3.26 7.02304e-310	-3.47672e-314	1	0	100	inf
3.27 7.02304e-310	-3.47672e-314	1	0	100	inf
3.28 7.02304e-310	-3.47672e-314	1	0	100	inf
3.29 7.02304e-310	-3.47672e-314	1	0	100	inf
3.3 7.02304e-310	-3.47672e-314	1	0	100	inf
3.31 7.02304e-310	-3.47672e-314	1	0	100	inf
3.32 7.02304e-310	-3.47672e-314	1	0	100	inf
3.33 7.02304e-310	-3.47672e-314	1	0	100	inf
3.34 7.02304e-310	-3.47672e-314	1	0	100	inf
3.35 7.02304e-310	-3.47672e-314	1	0	100	inf
3.36 7.02304e-310	-3.47672e-314	1	0	100	inf
3.37 7.02304e-310	-3.47672e-314	1	0	100	inf
