# 1:t 2:Norma 3:PosX_Esp 4:CorrienteJ 5:Momento_Esp 6:Energia_Esp 7:Re(psi1_cnt) 8:Im(psi1_cnt) 9:Mod2(psi1_cnt) 10:Re(psi2_cnt) 11:Im(psi2_cnt) 12:Mod2(psi2_cnt)
    0.1200   1.0000000E+00   1.1672633E-01   9.7282248E-01   4.9476405E+00   5.0861531E+00   2.5581404E-01  -2.3151519E-01   1.1904011E-01   2.3183186E-01  -1.6201353E-01   7.9994394E-02
    0.1250   1.0000000E+00   1.2158964E-01   9.7281516E-01   4.9476405E+00   5.0861531E+00   2.4982462E-01  -2.3792902E-01   1.1902256E-01   2.2761711E-01  -1.6783698E-01   7.9978802E-02
    0.1300   1.0000000E+00   1.2645290E-01   9.7280749E-01   4.9476405E+00   5.0861531E+00   2.4367394E-01  -2.4418734E-01   1.1900445E-01   2.2325513E-01  -1.7355029E-01   7.9962556E-02
    0.1350   1.0000000E+00   1.3131613E-01   9.7279945E-01   4.9476405E+00   5.0861531E+00   2.3736608E-01  -2.5028609E-01   1.1898578E-01   2.1874878E-01  -1.7914974E-01   7.9945655E-02
    0.1400   1.0000000E+00   1.3617932E-01   9.7279106E-01   4.9476405E+00   5.0861531E+00   2.3090519E-01  -2.5622130E-01   1.1896656E-01   2.1410104E-01  -1.8463164E-01   7.9928101E-02
    0.1450   1.0000000E+00   1.4104247E-01   9.7278230E-01   4.9476405E+00   5.0861531E+00   2.2429555E-01  -2.6198912E-01   1.1894679E-01   2.0931499E-01  -1.8999244E-01   7.9909893E-02
    0.1500   1.0000000E+00   1.4590557E-01   9.7277318E-01   4.9476405E+00   5.0861531E+00   2.1754150E-01  -2.6758581E-01   1.1892647E-01   2.0439379E-01  -1.9522861E-01   7.9891033E-02
    0.1550   1.0000000E+00   1.5076862E-01   9.7276370E-01   4.9476405E+00   5.0861531E+00   2.1064751E-01  -2.7300774E-01   1.1890560E-01   1.9934068E-01  -2.0033675E-01   7.9871521E-02
    0.1600   1.0000000E+00   1.5563163E-01   9.7275386E-01   4.9476405E+00   5.0861531E+00   2.0361812E-01  -2.7825139E-01   1.1888418E-01   1.9415900E-01  -2.0531352E-01   7.9851361E-02
    0.1650   1.0000000E+00   1.6049458E-01   9.7274365E-01   4.9476405E+00   5.0861531E+00   1.9645798E-01  -2.8331339E-01   1.1886221E-01   1.8885217E-01  -2.1015568E-01   7.9830554E-02
    0.1700   1.0000000E+00   1.6535749E-01   9.7273310E-01   4.9476405E+00   5.0861531E+00   1.8917179E-01  -2.8819044E-01   1.1883970E-01   1.8342370E-01  -2.1486007E-01   7.9809102E-02
    0.1750   1.0000000E+00   1.7022034E-01   9.7272219E-01   4.9476405E+00   5.0861531E+00   1.8176438E-01  -2.9287942E-01   1.1881664E-01   1.7787716E-01  -2.1942362E-01   7.9787011E-02
    0.1800   1.0000000E+00   1.7508313E-01   9.7271093E-01   4.9476405E+00   5.0861531E+00   1.7424061E-01  -2.9737728E-01   1.1879304E-01   1.7221622E-01  -2.2384337E-01   7.9764282E-02
    0.1850   1.0000000E+00   1.7994587E-01   9.7269934E-01   4.9476405E+00   5.0861531E+00   1.6660546E-01  -3.0168114E-01   1.1876889E-01   1.6644461E-01  -2.2811644E-01   7.9740922E-02
    0.1900   1.0000000E+00   1.8480855E-01   9.7268741E-01   4.9476405E+00   5.0861531E+00   1.5886394E-01  -3.0578822E-01   1.1874418E-01   1.6056614E-01  -2.3224007E-01   7.9716935E-02
    0.1950   1.0000000E+00   1.8967117E-01   9.7267516E-01   4.9476405E+00   5.0861531E+00   1.5102116E-01  -3.0969588E-01   1.1871893E-01   1.5458469E-01  -2.3621156E-01   7.9692326E-02
    0.2000   1.0000000E+00   1.9453372E-01   9.7266259E-01   4.9476405E+00   5.0861531E+00   1.4308230E-01  -3.1340163E-01   1.1869312E-01   1.4850419E-01  -2.4002835E-01   7.9667103E-02
    0.2050   1.0000000E+00   1.9939622E-01   9.7264972E-01   4.9476405E+00   5.0861531E+00   1.3505257E-01  -3.1690309E-01   1.1866676E-01   1.4232866E-01  -2.4368797E-01   7.9641272E-02
    0.2100   1.0000000E+00   2.0425864E-01   9.7263656E-01   4.9476405E+00   5.0861531E+00   1.2693726E-01  -3.2019801E-01   1.1863984E-01   1.3606217E-01  -2.4718804E-01   7.9614840E-02
